Election Type,Name Raw,Office,Party,State Abbr,State County,State Name,County,State FIPS,County FIPS,Precinct,Jurisdiction,Votes
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410274,4,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410274,4,27
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410275,5,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410275,5,14
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410276,6,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410276,6,22
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410277,7,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410277,7,15
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410278,8,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410278,8,13
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410279,9,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,410279,9,4
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,4102710,10,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,4102710,10,17
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,4102711,11,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,4102711,11,18
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,4102712,12,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,4102712,12,16
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,4102713,13,0
general,Over Votes and Under Votes,President,,OR,OR | HOOD RIVER,Oregon,Hood River,41,41027,4102713,13,8
general,Donald J Trump,President,R,OR,OR | JACKSON,Oregon,Jackson,41,41029,410292,2,324
general,Gary Johnson,President,LBT,OR,OR | JACKSON,Oregon,Jackson,41,41029,410292,2,70
general,Hillary Clinton,President,D,OR,OR | JACKSON,Oregon,Jackson,41,41029,410292,2,2627
general,Jill Stein,President,PGP,OR,OR | JACKSON,Oregon,Jackson,41,41029,410292,2,158
general,Write-ins,President,,OR,OR | JACKSON,Oregon,Jackson,41,41029,410292,2,81
general,Donald J Trump,President,R,OR,OR | JACKSON,Oregon,Jackson,41,41029,410294,4,364
general,Gary Johnson,President,LBT,OR,OR | JACKSON,Oregon,Jackson,41,41029,410294,4,85
general,Hillary Clinton,President,D,OR,OR | JACKSON,Oregon,Jackson,41,41029,410294,4,2698
general,Jill Stein,President,PGP,OR,OR | JACKSON,Oregon,Jackson,41,41029,410294,4,184
general,Write-ins,President,,OR,OR | JACKSON,Oregon,Jackson,41,41029,410294,4,119
general,Donald J Trump,President,R,OR,OR | JACKSON,Oregon,Jackson,41,41029,410297,7,313
general,Gary Johnson,President,LBT,OR,OR | JACKSON,Oregon,Jackson,41,41029,410297,7,71
general,Hillary Clinton,President,D,OR,OR | JACKSON,Oregon,Jackson,41,41029,410297,7,2273
general,Jill Stein,President,PGP,OR,OR | JACKSON,Oregon,Jackson,41,41029,410297,7,180
general,Write-ins,President,,OR,OR | JACKSON,Oregon,Jackson,41,41029,410297,7,94
general,Donald J Trump,President,R,OR,OR | JACKSON,Oregon,Jackson,41,41029,4102910,10,48
general,Gary Johnson,President,LBT,OR,OR | JACKSON,Oregon,Jackson,41,41029,4102910,10,20
general,Hillary Clinton,President,D,OR,OR | JACKSON,Oregon,Jackson,41,41029,4102910,10,257
general,Jill Stein,President,PGP,OR,OR | JACKSON,Oregon,Jackson,41,41029,4102910,10,16
general,Write-ins,President,,OR,OR | JACKSON,Oregon,Jackson,41,41029,4102910,10,14
general,Donald J Trump,President,R,OR,OR | JACKSON,Oregon,Jackson,41,41029,4102913,13,481
