Election Type,Name Raw,Office,Party,StateAbbr,StateName,County,StateFIPS,CountyFIPS,Precinct,Jurisdiction,Votes
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514606,4606,31
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514607,4607,18
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514608,4608,4
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514701,4701,19
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514702,4702,8
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514703,4703,12
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514704,4704,36
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514705,4705,26
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514706,4706,37
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514707,4707,12
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514708,4708,20
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514709,4709,8
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514710,4710,22
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514801,4801,6
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514802,4802,0
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514803,4803,26
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514804,4804,5
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514805,4805,9
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514806,4806,8
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514807,4807,8
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514901,4901,0
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514902,4902,0
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514903,4903,16
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514904,4904,47
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514905,4905,1
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514906,4906,10
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514907,4907,1
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514908,4908,13
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514909,4909,27
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514910,4910,14
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410514911,4911,18
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515001,5001,22
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515002,5002,20
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515003,5003,4
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515004,5004,24
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515006,5006,18
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515007,5007,31
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515008,5008,15
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515009,5009,2
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515101,5101,8
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515102,5102,21
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515103,5103,8
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515104,5104,36
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515105,5105,4
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515106,5106,11
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515107,5107,3
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515202,5202,14
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515203,5203,7
primary,Write-ins,President,DEM,OR,Oregon,Multnomah,41,41051,410515204,5204,21
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410512701,2701,4
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410512702,2702,2
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513101,3101,7
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513102,3102,12
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513103,3103,2
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513301,3301,70
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513303,3303,28
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513304,3304,5
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513501,3501,8
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513502,3502,45
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513602,3602,39
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513603,3603,72
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513604,3604,0
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513605,3605,19
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513606,3606,14
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513607,3607,46
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513608,3608,46
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513609,3609,4
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513610,3610,22
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513611,3611,38
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513612,3612,59
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513801,3801,0
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513802,3802,58
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513803,3803,55
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513804,3804,11
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513805,3805,9
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513806,3806,15
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513807,3807,10
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410513808,3808,3
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514101,4101,53
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514102,4102,32
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514103,4103,21
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514203,4203,67
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514204,4204,53
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514205,4205,28
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514207,4207,34
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514208,4208,28
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514209,4209,56
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514210,4210,67
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514301,4301,42
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514302,4302,53
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514304,4304,45
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514305,4305,76
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514306,4306,12
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514310,4310,43
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514401,4401,79
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514402,4402,76
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514403,4403,49
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514404,4404,74
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514409,4409,26
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514501,4501,73
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514502,4502,36
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514503,4503,19
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514505,4505,58
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514506,4506,25
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514508,4508,43
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514509,4509,23
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514510,4510,14
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514511,4511,12
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514512,4512,3
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514601,4601,50
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514602,4602,26
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514604,4604,35
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514605,4605,29
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514606,4606,56
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514607,4607,25
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514608,4608,11
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514701,4701,21
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514702,4702,6
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514703,4703,16
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514704,4704,42
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514705,4705,38
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514706,4706,32
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514707,4707,20
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514708,4708,29
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514709,4709,16
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514710,4710,40
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514801,4801,9
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514803,4803,59
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514804,4804,20
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514805,4805,3
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514806,4806,9
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514807,4807,17
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514901,4901,2
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514902,4902,0
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514903,4903,33
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514904,4904,80
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514905,4905,1
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514906,4906,7
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514907,4907,3
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514908,4908,14
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514909,4909,42
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514910,4910,21
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410514911,4911,31
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515001,5001,28
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515002,5002,64
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515003,5003,11
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515004,5004,59
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515006,5006,38
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515007,5007,30
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515008,5008,23
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515009,5009,3
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515101,5101,9
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515102,5102,37
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515103,5103,26
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515104,5104,26
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515105,5105,6
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515106,5106,15
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515107,5107,2
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515202,5202,28
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515203,5203,11
primary,Write-ins,President,IND,OR,Oregon,Multnomah,41,41051,410515204,5204,37
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410512701,2701,7
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410512702,2702,10
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513101,3101,6
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513102,3102,45
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513103,3103,13
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513301,3301,49
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513303,3303,38
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513304,3304,8
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513501,3501,23
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513502,3502,72
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513602,3602,24
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513603,3603,40
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513604,3604,1
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513605,3605,12
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513606,3606,10
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513607,3607,45
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513608,3608,30
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513609,3609,6
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513610,3610,30
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513611,3611,53
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513612,3612,24
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513801,3801,3
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513802,3802,118
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513803,3803,49
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513804,3804,12
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513805,3805,13
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513806,3806,25
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513807,3807,13
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410513808,3808,0
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514101,4101,71
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514102,4102,56
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514103,4103,31
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514203,4203,18
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514204,4204,34
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514205,4205,12
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514207,4207,13
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514208,4208,19
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514209,4209,35
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514210,4210,80
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514301,4301,31
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514302,4302,48
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514304,4304,28
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514305,4305,74
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514306,4306,2
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514310,4310,30
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514401,4401,76
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514402,4402,76
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514403,4403,44
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514404,4404,62
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514409,4409,19
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514501,4501,80
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514502,4502,32
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514503,4503,28
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514505,4505,55
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514506,4506,54
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514508,4508,46
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514509,4509,68
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514510,4510,50
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514511,4511,38
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514512,4512,7
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514601,4601,97
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514602,4602,30
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514604,4604,61
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514605,4605,49
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514606,4606,84
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514607,4607,94
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514608,4608,16
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514701,4701,67
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514702,4702,15
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514703,4703,52
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514704,4704,82
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514705,4705,113
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514706,4706,63
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514707,4707,35
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514708,4708,70
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514709,4709,41
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514710,4710,75
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514801,4801,46
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514802,4802,0
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514803,4803,54
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514804,4804,20
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514805,4805,11
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514806,4806,43
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514807,4807,49
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514901,4901,3
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514902,4902,0
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514903,4903,109
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514904,4904,263
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514905,4905,19
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514906,4906,28
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514907,4907,2
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514908,4908,59
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514909,4909,131
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514910,4910,84
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410514911,4911,95
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515001,5001,57
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515002,5002,177
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515003,5003,33
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515004,5004,186
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515006,5006,119
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515007,5007,86
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515008,5008,97
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515009,5009,9
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515101,5101,14
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515102,5102,101
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515103,5103,59
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515104,5104,70
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515105,5105,14
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515106,5106,48
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515107,5107,23
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515202,5202,119
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515203,5203,84
primary,Ted Cruz,President,REP,OR,Oregon,Multnomah,41,41051,410515204,5204,123
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410512701,2701,53
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410512702,2702,70
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513101,3101,27
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513102,3102,54
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513103,3103,21
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513301,3301,170
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513303,3303,147
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513304,3304,19
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513501,3501,28
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513502,3502,142
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513602,3602,123
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513603,3603,163
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513604,3604,18
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513605,3605,139
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513606,3606,40
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513607,3607,180
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513608,3608,166
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513609,3609,46
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513610,3610,131
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513611,3611,146
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513612,3612,90
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513801,3801,3
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513802,3802,270
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513803,3803,126
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513804,3804,37
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513805,3805,19
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513806,3806,76
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513807,3807,89
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410513808,3808,4
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514101,4101,144
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514102,4102,69
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514103,4103,159
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514203,4203,46
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514204,4204,69
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514205,4205,40
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514207,4207,26
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514208,4208,19
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514209,4209,71
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514210,4210,110
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514301,4301,39
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514302,4302,96
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514304,4304,56
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514305,4305,71
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514306,4306,24
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514310,4310,51
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514401,4401,83
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514402,4402,113
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514403,4403,78
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514404,4404,106
primary,John R Kasich,President,REP,OR,Oregon,Multnomah,41,41051,410514409,4409,10
