Election Type,Name Raw,Office,Party,State Name,County,Precinct,State Fip,CountyFIPS 3,Jurisdiction,Votes
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSAP 41-80,37,183,OSAP 41-80,1882
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSFB 81-91,37,183,OSFB 81-91,4
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSFB 1-40,37,183,OSFB 1-40,7183
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSCH 41-80,37,183,OSCH 41-80,2760
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSCA 41-80,37,183,OSCA 41-80,3961
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSLL 41-80,37,183,OSLL 41-80,5119
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSOP 1-40,37,183,OSOP 1-40,6375
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718316-06,37,183,16-06,259
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718318-03,37,183,18-03,440
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718318-02,37,183,18-02,508
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718315-02,37,183,15-02,578
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718312-08,37,183,12-08,553
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718313-07,37,183,13-07,463
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718308-03,37,183,08-03,563
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718308-05,37,183,08-05,328
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718310-04,37,183,10-04,685
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718309-02,37,183,09-02,370
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718312-07,37,183,12-07,272
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-11,37,183,04-11,241
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718302-06,37,183,02-06,272
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-10,37,183,04-10,509
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-13,37,183,01-13,460
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-10,37,183,01-10,420
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718317-03,37,183,17-03,812
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718316-01,37,183,16-01,306
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718316-04,37,183,16-04,349
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718306-09,37,183,06-09,544
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718306-04,37,183,06-04,428
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-15,37,183,01-15,312
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718302-02,37,183,02-02,619
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718302-05,37,183,02-05,204
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-17,37,183,04-17,338
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-05,37,183,04-05,542
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-07,37,183,04-07,414
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-08,37,183,04-08,539
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-07,37,183,01-07,496
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183PROVI 41-80,37,183,PROVI 41-80,393
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSNB 41-80,37,183,OSNB 41-80,772
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSAP 81-91,37,183,OSAP 81-91,3
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSAB 41-80,37,183,OSAB 41-80,1163
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSFB 41-80,37,183,OSFB 41-80,733
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-50,37,183,01-50,575
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718312-04,37,183,12-04,371
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718317-02,37,183,17-02,120
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718315-01,37,183,15-01,350
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718315-04,37,183,15-04,208
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718313-08,37,183,13-08,579
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718319-04,37,183,19-04,701
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718317-08,37,183,17-08,899
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718320-08,37,183,20-08,474
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSGR 41-80,37,183,OSGR 41-80,1988
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718320-01,37,183,20-01,411
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718318-04,37,183,18-04,519
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718317-06,37,183,17-06,272
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718318-05,37,183,18-05,581
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718320-04,37,183,20-04,544
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183TRANS 1-40,37,183,TRANS 1-40,0
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSLOB 81-91,37,183,OSLOB 81-91,120
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSOP 41-80,37,183,OSOP 41-80,2094
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-01,37,183,01-01,503
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-04,37,183,01-04,275
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-21,37,183,01-21,772
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-37,37,183,01-37,348
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-36,37,183,01-36,372
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-34,37,183,01-34,525
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718310-02,37,183,10-02,372
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718308-11,37,183,08-11,700
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718313-02,37,183,13-02,301
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718313-05,37,183,13-05,401
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718317-09,37,183,17-09,806
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718314-01,37,183,14-01,117
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718305-08,37,183,05-08,435
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-22,37,183,01-22,853
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-48,37,183,01-48,582
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-43,37,183,01-43,428
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-01,37,183,04-01,486
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-20,37,183,04-20,526
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718319-15,37,183,19-15,280
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718319-12,37,183,19-12,491
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718320-11,37,183,20-11,438
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183ABSEN 81-91,37,183,ABSEN 81-91,46
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSAV 81-91,37,183,OSAV 81-91,90
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718320-17,37,183,20-17,485
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSAV 1-40,37,183,OSAV 1-40,8952
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSLL 81-91,37,183,OSLL 81-91,72
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-07A,37,183,01-07A,134
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-45,37,183,01-45,284
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-19,37,183,01-19,492
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-02,37,183,04-02,453
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-09,37,183,04-09,393
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718310-01,37,183,10-01,111
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718307-12,37,183,07-12,433
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718304-13,37,183,04-13,491
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSKD 41-80,37,183,OSKD 41-80,2369
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSNR 81-91,37,183,OSNR 81-91,10
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718320-16,37,183,20-16,468
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718320-06A,37,183,20-06A,598
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183ABSEN 41-80,37,183,ABSEN 41-80,2543
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183PROVI 1-40,37,183,PROVI 1-40,2046
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSWA 41-80,37,183,OSWA 41-80,1099
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-49,37,183,01-49,638
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-32,37,183,01-32,562
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-33,37,183,01-33,348
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-25,37,183,01-25,147
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-28,37,183,01-28,992
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-30,37,183,01-30,255
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-02,37,183,01-02,446
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718301-05,37,183,01-05,264
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718317-10,37,183,17-10,199
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718312-05,37,183,12-05,627
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718307-03,37,183,07-03,202
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718306-10,37,183,06-10,302
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSZB 1-40,37,183,OSZB 1-40,3532
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,37183OSHS 81-91,37,183,OSHS 81-91,0
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718307-10,37,183,07-10,739
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718307-09,37,183,07-09,469
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718307-06,37,183,07-06,424
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Wake,3718308-10,37,183,08-10,387
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716903,37,169,03,6
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716913,37,169,13,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716918,37,169,18,2
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716906,37,169,06,4
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716909,37,169,09,6
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,37169ABSENTEE,37,169,ABSENTEE,5
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716910,37,169,10,11
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,37169OS DANBURY,37,169,OS DANBURY,12
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716915,37,169,15,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716912,37,169,12,4
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716904,37,169,04,4
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716907,37,169,07,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716917,37,169,17,0
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,37169OS WALNUT COVE,37,169,OS WALNUT COVE,15
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716905,37,169,05,1
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716919,37,169,19,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716916,37,169,16,6
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716902,37,169,02,2
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716914,37,169,14,11
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,37169OS KING,37,169,OS KING,47
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716911,37,169,11,8
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716901,37,169,01,5
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716920,37,169,20,6
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Stokes,3716908,37,169,08,6
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716904,37,169,04,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716907,37,169,07,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,37169OS KING,37,169,OS KING,12
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716920,37,169,20,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716901,37,169,01,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716919,37,169,19,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716916,37,169,16,1
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716911,37,169,11,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716914,37,169,14,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716908,37,169,08,2
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716905,37,169,05,2
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716902,37,169,02,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716917,37,169,17,2
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716915,37,169,15,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716912,37,169,12,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716903,37,169,03,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,37169OS DANBURY,37,169,OS DANBURY,1
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716918,37,169,18,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716913,37,169,13,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,37169OS WALNUT COVE,37,169,OS WALNUT COVE,5
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,37169ABSENTEE,37,169,ABSENTEE,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716906,37,169,06,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716909,37,169,09,0
general,Jill Stein,US PRESIDENT,,North Carolina,Stokes,3716910,37,169,10,0
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,37169ABSENTEE,37,169,ABSENTEE,153
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716903,37,169,03,54
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,37169OS DANBURY,37,169,OS DANBURY,582
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716910,37,169,10,102
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716909,37,169,09,151
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716906,37,169,06,55
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716912,37,169,12,96
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716915,37,169,15,85
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716917,37,169,17,79
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,37169OS WALNUT COVE,37,169,OS WALNUT COVE,881
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716904,37,169,04,78
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716907,37,169,07,66
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716913,37,169,13,68
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716918,37,169,18,91
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716902,37,169,02,144
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,37169OS KING,37,169,OS KING,1241
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716905,37,169,05,78
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716908,37,169,08,70
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716911,37,169,11,118
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716914,37,169,14,104
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716901,37,169,01,37
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716920,37,169,20,106
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716916,37,169,16,147
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Stokes,3716919,37,169,19,68
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716902,37,169,02,20
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,37169OS KING,37,169,OS KING,163
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716911,37,169,11,31
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716908,37,169,08,18
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716905,37,169,05,9
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716919,37,169,19,4
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716914,37,169,14,19
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716916,37,169,16,11
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716901,37,169,01,10
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716920,37,169,20,11
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,37169ABSENTEE,37,169,ABSENTEE,25
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,37169OS WALNUT COVE,37,169,OS WALNUT COVE,61
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716907,37,169,07,7
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716904,37,169,04,17
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716918,37,169,18,3
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716913,37,169,13,19
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716909,37,169,09,24
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716910,37,169,10,16
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716912,37,169,12,18
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716915,37,169,15,12
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716917,37,169,17,13
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,37169OS DANBURY,37,169,OS DANBURY,42
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716903,37,169,03,7
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Stokes,3716906,37,169,06,5
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716907,37,169,07,194
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716904,37,169,04,413
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716916,37,169,16,231
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716920,37,169,20,500
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716919,37,169,19,308
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716901,37,169,01,221
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716908,37,169,08,438
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716905,37,169,05,291
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716902,37,169,02,658
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,37169OS KING,37,169,OS KING,4764
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716911,37,169,11,572
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716914,37,169,14,558
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716903,37,169,03,528
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,37169OS DANBURY,37,169,OS DANBURY,1572
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716915,37,169,15,381
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716912,37,169,12,559
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716917,37,169,17,273
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716918,37,169,18,83
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716913,37,169,13,481
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,37169ABSENTEE,37,169,ABSENTEE,568
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716906,37,169,06,276
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716909,37,169,09,571
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,3716910,37,169,10,545
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Stokes,37169OS WALNUT COVE,37,169,OS WALNUT COVE,2030
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Wake,3718307-02,37,183,07-02,14
